device_type,phase,op,node_id,duration
npu,decode,FFN_W1,L3_FFN_W1,0.27908287146760613
npu,decode,FFN_W1,L4_FFN_W1,0.2872451618138696
npu,decode,FFN_W1,L5_FFN_W1,0.31908604586874223
npu,decode,FFN_W1,L6_FFN_W1,0.271182725120978
npu,decode,FFN_W1,L7_FFN_W1,0.3509706205886666
npu,decode,FFN_W1,L8_FFN_W1,0.2870267084806507
npu,decode,FFN_W1,L9_FFN_W1,0.2792357888008594
npu,decode,FFN_W2,L0_FFN_W2,0.041447694670656704
npu,decode,FFN_W2,L10_FFN_W2,0.06769790129501681
npu,decode,FFN_W2,L11_FFN_W2,0.1993797517840474
npu,decode,FFN_W2,L12_FFN_W2,0.048031787194899304
npu,decode,FFN_W2,L13_FFN_W2,0.07428199381925231
npu,decode,FFN_W2,L14_FFN_W2,0.1664592891610507
npu,decode,FFN_W2,L15_FFN_W2,0.11313883579205461
npu,decode,FFN_W2,L16_FFN_W2,0.0552635928937921
npu,decode,FFN_W2,L17_FFN_W2,0.1401229190638813
npu,decode,FFN_W2,L18_FFN_W2,0.0538820030718885
npu,decode,FFN_W2,L19_FFN_W2,0.1664592891608233
npu,decode,FFN_W2,L1_FFN_W2,0.0676979012950097
npu,decode,FFN_W2,L20_FFN_W2,0.1276886106626566
npu,decode,FFN_W2,L21_FFN_W2,0.0538820030718885
npu,decode,FFN_W2,L22_FFN_W2,0.06769790129501681
npu,decode,FFN_W2,L23_FFN_W2,0.1993797517840474
npu,decode,FFN_W2,L24_FFN_W2,0.07574974711397231
npu,decode,FFN_W2,L25_FFN_W2,0.0756635836413833
npu,decode,FFN_W2,L26_FFN_W2,0.1401229190638813
npu,decode,FFN_W2,L27_FFN_W2,0.11972292831629011
npu,decode,FFN_W2,L28_FFN_W2,0.0552635928937921
npu,decode,FFN_W2,L29_FFN_W2,0.1730433816852862
npu,decode,FFN_W2,L2_FFN_W2,0.1335388265396387
npu,decode,FFN_W2,L30_FFN_W2,0.0538820030718885
npu,decode,FFN_W2,L31_FFN_W2,0.1283363238370865
npu,decode,FFN_W2,L3_FFN_W2,0.11313883579205461
npu,decode,FFN_W2,L4_FFN_W2,0.08818405551519701
npu,decode,FFN_W2,L5_FFN_W2,0.1467070115881168
npu,decode,FFN_W2,L6_FFN_W2,0.060466095596124
npu,decode,FFN_W2,L7_FFN_W2,0.1269547340151829
npu,decode,FFN_W2,L8_FFN_W2,0.1211045181384211
npu,decode,FFN_W2,L9_FFN_W2,0.0868024656932934
npu,decode,FFN_W3,L0_FFN_W3,0.0013157720080982
npu,decode,FFN_W3,L10_FFN_W3,0.17364503842727871
npu,decode,FFN_W3,L11_FFN_W3,0.24672300185457322
npu,decode,FFN_W3,L12_FFN_W3,0.1206589066111102
npu,decode,FFN_W3,L13_FFN_W3,0.1469743467743255
npu,decode,FFN_W3,L14_FFN_W3,0.2720068712002583
npu,decode,FFN_W3,L15_FFN_W3,0.1538374080074881
npu,decode,FFN_W3,L16_FFN_W3,0.10853275734680541
npu,decode,FFN_W3,L17_FFN_W3,0.2201233604991128
npu,decode,FFN_W3,L18_FFN_W3,0.192350047732501
npu,decode,FFN_W3,L19_FFN_W3,0.2068235398220648
npu,decode,FFN_W3,L1_FFN_W3,0.0605255123747642
npu,decode,FFN_W3,L20_FFN_W3,0.1684530006922649
npu,decode,FFN_W3,L21_FFN_W3,0.0992513029924828
npu,decode,FFN_W3,L22_FFN_W3,0.2068235398220648
npu,decode,FFN_W3,L23_FFN_W3,0.27997255354685213
npu,decode,FFN_W3,L24_FFN_W3,0.12197467861883901
npu,decode,FFN_W3,L25_FFN_W3,0.1151116173874956
npu,decode,FFN_W3,L26_FFN_W3,0.24672300185457322
npu,decode,FFN_W3,L27_FFN_W3,0.2003157300790948
npu,decode,FFN_W3,L28_FFN_W3,0.1338166266924905
npu,decode,FFN_W3,L29_FFN_W3,0.21347345016070252
npu,decode,FFN_W3,L2_FFN_W3,0.2400730915163903
npu,decode,FFN_W3,L30_FFN_W3,0.1525216359993046
npu,decode,FFN_W3,L31_FFN_W3,0.1748897601375147
npu,decode,FFN_W3,L3_FFN_W3,0.1870159094022742
npu,decode,FFN_W3,L4_FFN_W3,0.135132398700674
npu,decode,FFN_W3,L5_FFN_W3,0.1802949487659164
npu,decode,FFN_W3,L6_FFN_W3,0.1591004960402221
npu,decode,FFN_W3,L7_FFN_W3,0.19885785747547102
npu,decode,FFN_W3,L8_FFN_W3,0.201631502087051
npu,decode,FFN_W3,L9_FFN_W3,0.1404665370313555
npu,decode,Identity,L10_X,0.00010239999937766696
npu,decode,Identity,L11_X,5.119999968883348e-05
npu,decode,Identity,L12_X,0.0002559999984441674
npu,decode,Identity,L13_X,6.143999962660017e-05
npu,decode,Identity,L14_X,6.143999962660017e-05
npu,decode,Identity,L15_X,0.00020479999875533392
npu,decode,Identity,L16_X,0.00014335999912873373
npu,decode,Identity,L17_X,5.119999968883348e-05
npu,decode,Identity,L18_X,0.00016383999900426713
npu,decode,Identity,L19_X,5.119999968883348e-05
npu,decode,Identity,L1_X,5.119999968883348e-05
npu,decode,Identity,L20_X,0.00020479999875533392
npu,decode,Identity,L21_X,0.00016383999900426713
npu,decode,Identity,L22_X,5.119999968883348e-05
npu,decode,Identity,L23_X,5.119999968883348e-05
npu,decode,Identity,L24_X,0.0002559999984441674
npu,decode,Identity,L25_X,0.00010239999937766696
npu,decode,Identity,L26_X,6.143999962660017e-05
npu,decode,Identity,L27_X,0.00016383999900426713
npu,decode,Identity,L28_X,0.00015359999906650043
npu,decode,Identity,L29_X,5.119999968883348e-05
npu,decode,Identity,L2_X,5.119999968883348e-05
npu,decode,Identity,L30_X,0.00021503999869310062
npu,decode,Identity,L31_X,5.119999968883348e-05
npu,decode,Identity,L3_X,0.00015359999906650043
npu,decode,Identity,L4_X,0.00014335999912873373
npu,decode,Identity,L5_X,0.00010239999937766696
npu,decode,Identity,L6_X,0.00017407999894203383
npu,decode,Identity,L7_X,6.143999962660017e-05
npu,decode,Identity,L8_X,0.00014335999912873373
npu,decode,Identity,L9_X,0.00015359999906650043
npu,decode,K,L0_K,0.031254773341555
npu,decode,K,L10_K,0.0263712150108087
npu,decode,K,L11_K,0.0263712150108087
npu,decode,K,L12_K,0.0263712150108087
npu,decode,K,L13_K,0.0263712150108087
npu,decode,K,L14_K,0.0263712150108087
npu,decode,K,L15_K,0.0263712150108087
npu,decode,K,L16_K,0.0263712150108087
npu,decode,K,L17_K,0.0263712150108087
npu,decode,K,L18_K,0.0263712150108087
npu,decode,K,L19_K,0.0263712150108087
npu,decode,K,L1_K,0.0263712150108087
npu,decode,K,L20_K,0.0263712150108087
npu,decode,K,L21_K,0.0263712150108087
npu,decode,K,L22_K,0.0263712150108087
npu,decode,K,L23_K,0.0263712150108087
npu,decode,K,L24_K,0.0268595708439217
npu,decode,K,L25_K,0.0268595708439217
npu,decode,K,L26_K,0.0268595708439217
npu,decode,K,L27_K,0.0263712150108087
npu,decode,K,L28_K,0.0263712150108087
npu,decode,K,L29_K,0.0263712150108087
npu,decode,K,L2_K,0.0263712150108087
npu,decode,K,L30_K,0.0263712150108087
npu,decode,K,L31_K,0.0268595708439217
npu,decode,K,L3_K,0.0263712150108087
npu,decode,K,L4_K,0.0263712150108087
npu,decode,K,L5_K,0.0263712150108087
npu,decode,K,L6_K,0.0263712150108087
npu,decode,K,L7_K,0.0263712150108087
npu,decode,K,L8_K,0.0263712150108087
npu,decode,K,L9_K,0.0263712150108087
npu,decode,KV_read,L0_KV_read,1.0230169599999182
npu,decode,KV_read,L10_KV_read,0.9121279999998965
npu,decode,KV_read,L11_KV_read,0.9121279999998965
npu,decode,KV_read,L12_KV_read,0.9121279999998965
npu,decode,KV_read,L13_KV_read,0.9121279999998965
npu,decode,KV_read,L14_KV_read,0.9121279999998965
npu,decode,KV_read,L15_KV_read,0.9121279999998965
npu,decode,KV_read,L16_KV_read,0.9121279999998965
npu,decode,KV_read,L17_KV_read,0.9121279999998965
npu,decode,KV_read,L18_KV_read,0.9121279999998965
npu,decode,KV_read,L19_KV_read,0.9121279999998965
npu,decode,KV_read,L1_KV_read,0.9121279999998965
npu,decode,KV_read,L20_KV_read,0.9121279999998965
npu,decode,KV_read,L21_KV_read,0.9121279999998965
npu,decode,KV_read,L22_KV_read,0.9121279999998965
npu,decode,KV_read,L23_KV_read,0.9121279999998965
npu,decode,KV_read,L24_KV_read,0.9217996799996626
npu,decode,KV_read,L25_KV_read,0.9217996799996626
npu,decode,KV_read,L26_KV_read,0.9217996799996626
npu,decode,KV_read,L27_KV_read,0.9121279999998965
npu,decode,KV_read,L28_KV_read,0.9121279999998965
npu,decode,KV_read,L29_KV_read,0.9121279999998965
npu,decode,KV_read,L2_KV_read,0.9121279999998965
npu,decode,KV_read,L30_KV_read,0.9121279999998965
npu,decode,KV_read,L31_KV_read,0.9217996799996626
npu,decode,KV_read,L3_KV_read,0.9121279999998965
npu,decode,KV_read,L4_KV_read,0.9121279999998965
npu,decode,KV_read,L5_KV_read,0.9121279999998965
npu,decode,KV_read,L6_KV_read,0.9121279999998965
npu,decode,KV_read,L7_KV_read,0.9121279999998965
npu,decode,KV_read,L8_KV_read,0.9121279999998965
npu,decode,KV_read,L9_KV_read,0.9121279999998965
npu,decode,KV_write,L0_KV_write,0.8205823999996626
npu,decode,KV_write,L10_KV_write,0.7094169599995558
npu,decode,KV_write,L11_KV_write,0.20243456000025561
npu,decode,KV_write,L12_KV_write,0.6989209599995525
npu,decode,KV_write,L13_KV_write,0.3136000000003624
npu,decode,KV_write,L14_KV_write,0.6989209599995525
npu,decode,KV_write,L15_KV_write,0.20243456000025561
npu,decode,KV_write,L16_KV_write,0.7094169599995558
npu,decode,KV_write,L17_KV_write,0.20243456000025561
npu,decode,KV_write,L18_KV_write,0.6989209599995525
npu,decode,KV_write,L19_KV_write,0.3136000000003624
npu,decode,KV_write,L1_KV_write,0.20243456000025561
npu,decode,KV_write,L20_KV_write,0.6989209599995525
npu,decode,KV_write,L21_KV_write,0.20243456000025561
npu,decode,KV_write,L22_KV_write,0.6989209599995525
npu,decode,KV_write,L23_KV_write,0.2129305600002589
npu,decode,KV_write,L24_KV_write,0.6989209599995525
npu,decode,KV_write,L25_KV_write,0.3136000000003624
npu,decode,KV_write,L26_KV_write,0.6989209599995525
npu,decode,KV_write,L27_KV_write,0.20243456000025561
npu,decode,KV_write,L28_KV_write,0.6989209599995525
npu,decode,KV_write,L29_KV_write,0.2129305600002589
npu,decode,KV_write,L2_KV_write,0.6989209599995525
npu,decode,KV_write,L30_KV_write,0.6989209599995525
npu,decode,KV_write,L31_KV_write,0.20243456000025561
npu,decode,KV_write,L3_KV_write,0.20243456000025561
npu,decode,KV_write,L4_KV_write,0.7094169599995558
npu,decode,KV_write,L5_KV_write,0.20243456000025561
npu,decode,KV_write,L6_KV_write,0.8100863999996593
npu,decode,KV_write,L7_KV_write,0.20243456000025561
npu,decode,KV_write,L8_KV_write,0.6989209599995525
npu,decode,KV_write,L9_KV_write,0.20243456000025561
npu,decode,LN,L0_LN1,0.0012043677936203073
npu,decode,LN,L10_LN1,0.00018818246735463617
npu,decode,LN,L10_LN2,0.0011102765596433528
npu,decode,LN,L11_LN1,9.409123322257074e-05
npu,decode,LN,L11_LN2,0.0013925502643132859
npu,decode,LN,L12_LN1,0.00047045616634022736
npu,decode,LN,L12_LN2,0.0007339116237972121
npu,decode,LN,L13_LN1,9.409123322257074e-05
npu,decode,LN,L13_LN2,0.0011102765569148687
npu,decode,LN,L14_LN1,0.00011290948009445856
npu,decode,LN,L14_LN2,0.001449005004474202
npu,decode,LN,L15_LN1,0.00037636493379977765
npu,decode,LN,L15_LN2,0.0009032758465536972
npu,decode,LN,L16_LN1,0.00026345545302319806
npu,decode,LN,L16_LN2,0.0008656393500814374
npu,decode,LN,L17_LN1,9.409123322257074e-05
npu,decode,LN,L17_LN2,0.0013172772740972505
npu,decode,LN,L18_LN1,0.00030109194653960003
npu,decode,LN,L18_LN2,0.001072640067491193
npu,decode,LN,L19_LN1,9.409123322257074e-05
npu,decode,LN,L19_LN2,0.0012796407808082222
npu,decode,LN,L1_LN1,9.409123322257074e-05
npu,decode,LN,L1_LN2,0.0008468211033232365
npu,decode,LN,L20_LN1,0.0003575466871552635
npu,decode,LN,L20_LN2,0.0009597305864872396
npu,decode,LN,L21_LN1,0.00030109194653960003
npu,decode,LN,L21_LN2,0.0008091846099205213
npu,decode,LN,L22_LN1,9.409123322257074e-05
npu,decode,LN,L22_LN2,0.0012796407808082222
npu,decode,LN,L23_LN1,9.409123322257074e-05
npu,decode,LN,L23_LN2,0.001486641497990604
npu,decode,LN,L24_LN1,0.00047045616634022736
npu,decode,LN,L24_LN2,0.0007527298704417262
npu,decode,LN,L25_LN1,0.00018818246735463617
npu,decode,LN,L25_LN2,0.0009597305823945135
npu,decode,LN,L26_LN1,0.00011290947986708488
npu,decode,LN,L26_LN2,0.0013925502643132859
npu,decode,LN,L27_LN1,0.0002822736996677122
npu,decode,LN,L27_LN2,0.0011102765610075949
npu,decode,LN,L28_LN1,0.0002822736998950859
npu,decode,LN,L28_LN2,0.0009220940902423536
npu,decode,LN,L29_LN1,9.409123322257074e-05
npu,decode,LN,L29_LN2,0.0012984590274527363
npu,decode,LN,L2_LN1,9.409123322257074e-05
npu,decode,LN,L2_LN2,0.0013925502646543464
npu,decode,LN,L30_LN1,0.00039518318067166547
npu,decode,LN,L30_LN2,0.0008844575996818094
npu,decode,LN,L31_LN1,9.409123322257074e-05
npu,decode,LN,L31_LN2,0.0012043677937754182
npu,decode,LN,L3_LN1,0.0002822736996677122
npu,decode,LN,L3_LN2,0.0010726400676048797
npu,decode,LN,L4_LN1,0.00026345545302319806
npu,decode,LN,L4_LN2,0.0009409123370005545
npu,decode,LN,L5_LN1,0.00018818246735463617
npu,decode,LN,L5_LN2,0.001110276559529666
npu,decode,LN,L6_LN1,0.00030109194653960003
npu,decode,LN,L6_LN2,0.0009785488338138748
npu,decode,LN,L7_LN1,0.00011290948009445856
npu,decode,LN,L7_LN2,0.0012420042872918202
npu,decode,LN,L8_LN1,0.00026345545302319806
npu,decode,LN,L8_LN2,0.001129094807652109
npu,decode,LN,L9_LN1,0.0002822736996677122
npu,decode,LN,L9_LN2,0.0009409123371142414
npu,decode,O,L10_O,0.11943280639365919
npu,decode,O,L11_O,0.1343619071928949
npu,decode,O,L12_O,0.0746455039984521
npu,decode,O,L13_O,0.1343619071928949
npu,decode,O,L14_O,0.1313760870330023
npu,decode,O,L15_O,0.0895746047960967
npu,decode,O,L16_O,0.1074895257559072
npu,decode,O,L17_O,0.1343619071928949
npu,decode,O,L18_O,0.1015178854354398
npu,decode,O,L19_O,0.1343619071928949
npu,decode,O,L1_O,0.1343619071928949
npu,decode,O,L20_O,0.0925604249566715
npu,decode,O,L21_O,0.1015178854354398
npu,decode,O,L22_O,0.1343619071928949
npu,decode,O,L23_O,0.1343619071928949
npu,decode,O,L24_O,0.0776313241590269
npu,decode,O,L25_O,0.122418626554234
npu,decode,O,L26_O,0.1343619071928949
npu,decode,O,L27_O,0.1045037055953324
npu,decode,O,L28_O,0.1045037055960146
npu,decode,O,L29_O,0.1343619071928949
npu,decode,O,L2_O,0.1343619071928949
npu,decode,O,L30_O,0.0865887846362041
npu,decode,O,L31_O,0.1373477273534697
npu,decode,O,L3_O,0.1045037055953324
npu,decode,O,L4_O,0.1074895257559072
npu,decode,O,L5_O,0.11943280639365919
npu,decode,O,L6_O,0.1015178854354398
npu,decode,O,L7_O,0.1313760870330023
npu,decode,O,L8_O,0.1074895257559072
npu,decode,O,L9_O,0.1045037055953324
npu,decode,Q,L0_Q,0.1910924902375631
npu,decode,Q,L10_Q,0.0564521572434816
npu,decode,Q,L11_Q,0.0488483939473067
npu,decode,Q,L12_Q,0.09879768047085019
npu,decode,Q,L13_Q,0.0439648356120844
npu,decode,Q,L14_Q,0.0513458582736316
npu,decode,Q,L15_Q,0.0863103588410441
npu,decode,Q,L16_Q,0.0664420145469628
npu,decode,Q,L17_Q,0.0488483939473067
npu,decode,Q,L18_Q,0.0763205015359718
npu,decode,Q,L19_Q,0.0439648356120844
npu,decode,Q,L1_Q,0.0439648356120773
npu,decode,Q,L20_Q,0.0838128945135823
npu,decode,Q,L21_Q,0.0763205015359718
npu,decode,Q,L22_Q,0.0439648356120844
npu,decode,Q,L23_Q,0.0488483939473067
npu,decode,Q,L24_Q,0.09879768047085019
npu,decode,Q,L25_Q,0.0569405130765946
npu,decode,Q,L26_Q,0.0518342141078815
npu,decode,Q,L27_Q,0.07382303720964689
npu,decode,Q,L28_Q,0.0689394788732877
npu,decode,Q,L29_Q,0.0488483939473067
npu,decode,Q,L2_Q,0.0488483939472996
npu,decode,Q,L30_Q,0.088807823167369
npu,decode,Q,L31_Q,0.0439648356120844
npu,decode,Q,L3_Q,0.0738230372096398
npu,decode,Q,L4_Q,0.0664420145469628
npu,decode,Q,L5_Q,0.0613357155787039
npu,decode,Q,L6_Q,0.0763205015359718
npu,decode,Q,L7_Q,0.0464622999384093
npu,decode,Q,L8_Q,0.07132557288218509
npu,decode,Q,L9_Q,0.07382303720964689
npu,decode,QK,L0_QK,0.5155020399998134
npu,decode,QK,L10_QK,0.4037472000018571
npu,decode,QK,L11_QK,0.4037472000018571
npu,decode,QK,L12_QK,0.4037472000018571
npu,decode,QK,L13_QK,0.4037472000018571
npu,decode,QK,L14_QK,0.4037472000018571
npu,decode,QK,L15_QK,0.4037472000018571
npu,decode,QK,L16_QK,0.4037472000018571
npu,decode,QK,L17_QK,0.4037472000018571
npu,decode,QK,L18_QK,0.4037472000018571
npu,decode,QK,L19_QK,0.4037472000018571
npu,decode,QK,L1_QK,0.4037472000018571
npu,decode,QK,L20_QK,0.4037472000018571
npu,decode,QK,L21_QK,0.4037472000018571
npu,decode,QK,L22_QK,0.4037472000018571
npu,decode,QK,L23_QK,0.4037472000018571
npu,decode,QK,L24_QK,0.4134944000016222
npu,decode,QK,L25_QK,0.4134944000016222
npu,decode,QK,L26_QK,0.4134944000016222
npu,decode,QK,L27_QK,0.4037472000018571
npu,decode,QK,L28_QK,0.4037472000018571
npu,decode,QK,L29_QK,0.4037472000018571
npu,decode,QK,L2_QK,0.4037472000018571
npu,decode,QK,L30_QK,0.4037472000018571
npu,decode,QK,L31_QK,0.4134944000016222
npu,decode,QK,L3_QK,0.4037472000018571
npu,decode,QK,L4_QK,0.4037472000018571
npu,decode,QK,L5_QK,0.4037472000018571
npu,decode,QK,L6_QK,0.4037472000018571
npu,decode,QK,L7_QK,0.4037472000018571
npu,decode,QK,L8_QK,0.4037472000018571
npu,decode,QK,L9_QK,0.4037472000018571
npu,decode,SV,L0_SV,0.510213079999812
npu,decode,SV,L10_SV,0.2106508399977387
npu,decode,SV,L11_SV,0.1730604399979672
npu,decode,SV,L12_SV,0.3498412399997458
npu,decode,SV,L13_SV,0.1730604399979672
npu,decode,SV,L14_SV,0.1802482799978822
npu,decode,SV,L15_SV,0.3035820399989415
npu,decode,SV,L16_SV,0.24963963999861818
npu,decode,SV,L17_SV,0.1730604399979672
npu,decode,SV,L18_SV,0.2732620399990948
npu,decode,SV,L19_SV,0.1730604399979672
npu,decode,SV,L1_SV,0.1730604399979672
npu,decode,SV,L20_SV,0.2872300399983897
npu,decode,SV,L21_SV,0.273179479999085
npu,decode,SV,L22_SV,0.1730604399979672
npu,decode,SV,L23_SV,0.1730604399979672
npu,decode,SV,L24_SV,0.34009403999998067
npu,decode,SV,L25_SV,0.20090363999797362
npu,decode,SV,L26_SV,0.1730604399979672
npu,decode,SV,L27_SV,0.26599163999917
npu,decode,SV,L28_SV,0.25682747999853317
npu,decode,SV,L29_SV,0.1730604399979672
npu,decode,SV,L2_SV,0.1730604399979672
npu,decode,SV,L30_SV,0.3108524399988663
npu,decode,SV,L31_SV,0.1633132399982021
npu,decode,SV,L3_SV,0.26599163999917
npu,decode,SV,L4_SV,0.24963963999861818
npu,decode,SV,L5_SV,0.2106508399977387
npu,decode,SV,L6_SV,0.2732620399990948
npu,decode,SV,L7_SV,0.1802482799978822
npu,decode,SV,L8_SV,0.24963963999861818
npu,decode,SV,L9_SV,0.26599163999917
npu,decode,Softmax,L10_Softmax,0.011765096694034
npu,decode,Softmax,L11_Softmax,0.001198960297188
npu,decode,Softmax,L1_Softmax,0.012964056991222
npu,decode,Softmax,L24_Softmax,0.0022481258274637
npu,decode,Softmax,L27_Softmax,0.0011240523681408
npu,decode,Softmax,L28_Softmax,0.0011240523681408
npu,decode,Softmax,L2_Softmax,0.012964056991222
npu,decode,Softmax,L3_Softmax,0.012964056991222
npu,decode,Softmax,L4_Softmax,0.012964056991222
npu,decode,Softmax,L5_Softmax,0.012964056991222
npu,decode,Softmax,L6_Softmax,0.012964056991222
npu,decode,Softmax,L7_Softmax,0.012964056991222
npu,decode,Softmax,L8_Softmax,0.012964056991222
npu,decode,Softmax,L9_Softmax,0.012964056991222
npu,decode,SwiGLU,L0_Act,0.00024768000002239887
npu,decode,SwiGLU,L10_Act,0.0018163200002163649
npu,decode,SwiGLU,L11_Act,0.0020227200002409518
npu,decode,SwiGLU,L12_Act,0.0011971200001426041
npu,decode,SwiGLU,L13_Act,0.0020227200002409518
npu,decode,SwiGLU,L14_Act,0.0019814400002360344
npu,decode,SwiGLU,L15_Act,0.001403520000167191
npu,decode,SwiGLU,L16_Act,0.0016512000001966953
npu,decode,SwiGLU,L17_Act,0.0020227200002409518
npu,decode,SwiGLU,L18_Act,0.0015686400001868606
npu,decode,SwiGLU,L19_Act,0.0020227200002409518
npu,decode,SwiGLU,L1_Act,0.0020227200002338463
npu,decode,SwiGLU,L20_Act,0.0014448000001721084
npu,decode,SwiGLU,L21_Act,0.0015686400001868606
npu,decode,SwiGLU,L22_Act,0.0020227200002409518
npu,decode,SwiGLU,L23_Act,0.0020227200002409518
npu,decode,SwiGLU,L24_Act,0.0012384000001475215
npu,decode,SwiGLU,L25_Act,0.0018576000002212822
npu,decode,SwiGLU,L26_Act,0.0020227200002409518
npu,decode,SwiGLU,L27_Act,0.001609920000191778
npu,decode,SwiGLU,L28_Act,0.001609920000191778
npu,decode,SwiGLU,L29_Act,0.0020227200002409518
npu,decode,SwiGLU,L2_Act,0.0020227200002338463
npu,decode,SwiGLU,L30_Act,0.0013622400001622736
npu,decode,SwiGLU,L31_Act,0.002064000000245869
npu,decode,SwiGLU,L3_Act,0.0015686400001797551
npu,decode,SwiGLU,L4_Act,0.001609920000191778
npu,decode,SwiGLU,L5_Act,0.0017750400002114475
npu,decode,SwiGLU,L6_Act,0.0015273600001819432
npu,decode,SwiGLU,L7_Act,0.0019814400002360344
npu,decode,SwiGLU,L8_Act,0.0016512000001966953
npu,decode,SwiGLU,L9_Act,0.001609920000191778
npu,decode,V,L0_V,0.0342405935015542
npu,decode,V,L10_V,0.0263712150108087
