facil_1024x1024	9740433	9740434	9740435	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x1024.merge.csv
@collect_facil_1024x1024	-	-	9740436	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x1024.merge_all.csv
facil_1024x128	9740437	9740438	9740439	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x128.merge.csv
@collect_facil_1024x128	-	-	9740440	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x128.merge_all.csv
facil_1024x256	9740441	9740442	9740443	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x256.merge.csv
@collect_facil_1024x256	-	-	9740444	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x256.merge_all.csv
facil_1024x512	9740445	9740446	9740447	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x512.merge.csv
@collect_facil_1024x512	-	-	9740448	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x512.merge_all.csv
facil_1024x64	9740449	9740450	9740451	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x64.merge.csv
@collect_facil_1024x64	-	-	9740452	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/facil_1024x64.merge_all.csv
heft_1024x1024	9740453	9740454	9740455	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x1024.merge.csv
@collect_heft_1024x1024	-	-	9740456	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x1024.merge_all.csv
heft_1024x128	9740457	9740458	9740459	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x128.merge.csv
@collect_heft_1024x128	-	-	9740460	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x128.merge_all.csv
heft_1024x256	9740461	9740462	9740463	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x256.merge.csv
@collect_heft_1024x256	-	-	9740464	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x256.merge_all.csv
heft_1024x512	9740465	9740466	9740467	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x512.merge.csv
@collect_heft_1024x512	-	-	9740468	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x512.merge_all.csv
heft_1024x64	9740469	9740470	9740471	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x64.merge.csv
@collect_heft_1024x64	-	-	9740472	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/heft_1024x64.merge_all.csv
hefthint_1024x1024	9740473	9740474	9740475	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x1024.merge.csv
@collect_hefthint_1024x1024	-	-	9740476	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x1024.merge_all.csv
hefthint_1024x128	9740477	9740478	9740479	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x128.merge.csv
@collect_hefthint_1024x128	-	-	9740480	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x128.merge_all.csv
hefthint_1024x256	9740481	9740482	9740483	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x256.merge.csv
@collect_hefthint_1024x256	-	-	9740484	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x256.merge_all.csv
hefthint_1024x512	9740485	9740486	9740487	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x512.merge.csv
@collect_hefthint_1024x512	-	-	9740488	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x512.merge_all.csv
hefthint_1024x64	9740489	9740490	9740491	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x64.merge.csv
@collect_hefthint_1024x64	-	-	9740492	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/hefthint_1024x64.merge_all.csv
ianus_1024x1024	9740493	9740494	9740495	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x1024.merge.csv
@collect_ianus_1024x1024	-	-	9740496	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x1024.merge_all.csv
ianus_1024x128	9740497	9740498	9740499	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x128.merge.csv
@collect_ianus_1024x128	-	-	9740500	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x128.merge_all.csv
ianus_1024x256	9740501	9740502	9740503	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x256.merge.csv
@collect_ianus_1024x256	-	-	9740504	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x256.merge_all.csv
ianus_1024x512	9740505	9740506	9740507	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x512.merge.csv
@collect_ianus_1024x512	-	-	9740508	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x512.merge_all.csv
ianus_1024x64	9740509	9740510	9740511	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x64.merge.csv
@collect_ianus_1024x64	-	-	9740512	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/ianus_1024x64.merge_all.csv
pd_1024x1024	9740513	9740514	9740515	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x1024.merge.csv
@collect_pd_1024x1024	-	-	9740516	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x1024.merge_all.csv
pd_1024x128	9740517	9740518	9740519	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x128.merge.csv
@collect_pd_1024x128	-	-	9740520	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x128.merge_all.csv
pd_1024x256	9740521	9740522	9740523	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x256.merge.csv
@collect_pd_1024x256	-	-	9740524	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x256.merge_all.csv
pd_1024x512	9740525	9740526	9740527	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x512.merge.csv
@collect_pd_1024x512	-	-	9740528	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x512.merge_all.csv
pd_1024x64	9740529	9740530	9740531	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x64.merge.csv
@collect_pd_1024x64	-	-	9740532	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/pd_1024x64.merge_all.csv
weights_on_pim_1024x1024	9740533	9740534	9740535	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x1024.merge.csv
@collect_weights_on_pim_1024x1024	-	-	9740536	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x1024.merge_all.csv
weights_on_pim_1024x128	9740537	9740538	9740539	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x128.merge.csv
@collect_weights_on_pim_1024x128	-	-	9740540	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x128.merge_all.csv
weights_on_pim_1024x256	9740541	9740542	9740543	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x256.merge.csv
@collect_weights_on_pim_1024x256	-	-	9740544	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x256.merge_all.csv
weights_on_pim_1024x512	9740545	9740546	9740547	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x512.merge.csv
@collect_weights_on_pim_1024x512	-	-	9740548	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x512.merge_all.csv
weights_on_pim_1024x64	9740549	9740550	9740551	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x64.merge.csv
@collect_weights_on_pim_1024x64	-	-	9740552	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/weights_on_pim_1024x64.merge_all.csv
