schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments,merge_csv,prefix_combo,prefill_len,meta_decode_stride,batch,schedule_csv,debug_txt
attn_on_pim_prefill-1024xdecode_1024_ops_trace.csv,4096,2,64,0.2,1.2782035753124923,11.244991729347069,12.52319530465956,4.3257884641473625,14.465107597761795,18.79089606190916,-3.04758488883487,-3.2201158684147284,-6.267700757249598,11.58176974182128,2.094390996,0.06640625,0.0,0.0049287136,0.4005126953124928,0.0,0.4005126953124928,0.2677001953124928,0.1328125,0.0,0.0,0.0,0.0,8.02911999999998e-05,0,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/attn_on_pim_1024x1024.merge.csv,attn_on_pim_1024x1024,1024,64,1,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/algorithms/output/experiment_1gpu_2aim/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/algo_attn_on_pim/attn_on_pim_prefill-1024xdecode_1024_ops_trace.csv,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b4_s64/attn_on_pim_1024x1024.merge.debug.txt
