phase,t_start,t_end,makespan,IDLE,NPU_only,PIM_only,COMM_only,NPU+PIM,NPU+COMM,PIM+COMM,NPU+PIM+COMM,ACTIVE_any,decode_multiplier
prefill,0.0,1.155385465978006,1.155385465978006,0.0,0.0,0.6542591567575554,0.043436359045278,0.0014002386812291337,0.05768791746425368,0.3845896131894214,0.0,1.1413732851377376,1.0
decode,0.0,51.896144099448776,51.896144099448776,0.0,0.1841025142264978,0.23025408524477267,16.7699308870523,0.053620277878606154,6.119321751110399,24.536184285654294,5.097852767146008,52.99126656831288,63.01538461538462
