phase,t_start,t_end,makespan,IDLE,NPU_only,PIM_only,COMM_only,NPU+PIM,NPU+COMM,PIM+COMM,NPU+PIM+COMM,ACTIVE_any,decode_multiplier
prefill,0.0,106.80407398496517,106.80407398496517,0.0,105.87329298974518,0.3947087808112716,0.06850539216555707,0.0,0.22496754246091594,0.11688293749891594,0.0,106.67835764268185,1.0
decode,0.0,1659.7260526444443,1659.7260526444443,0.0,200.0059293441797,40.367769562656314,129.23931335546345,12.231306202404308,561.7829685277512,19.98009840779078,46.70394807689859,1010.3113334771443,63.01538461538462
