@collect_heft_1024x1024	-	-	9740294	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x1024.merge_all.csv
heft_1024x128	9740295	9740296	9740297	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x128.merge.csv
@collect_heft_1024x128	-	-	9740298	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x128.merge_all.csv
heft_1024x256	9740299	9740300	9740301	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x256.merge.csv
@collect_heft_1024x256	-	-	9740302	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x256.merge_all.csv
heft_1024x512	9740303	9740304	9740305	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x512.merge.csv
@collect_heft_1024x512	-	-	9740306	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x512.merge_all.csv
heft_1024x64	9740307	9740308	9740309	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x64.merge.csv
@collect_heft_1024x64	-	-	9740310	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/heft_1024x64.merge_all.csv
hefthint_1024x1024	9740311	9740312	9740313	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x1024.merge.csv
@collect_hefthint_1024x1024	-	-	9740314	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x1024.merge_all.csv
hefthint_1024x128	9740316	9740317	9740318	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x128.merge.csv
@collect_hefthint_1024x128	-	-	9740319	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x128.merge_all.csv
hefthint_1024x256	9740320	9740321	9740322	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x256.merge.csv
@collect_hefthint_1024x256	-	-	9740323	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x256.merge_all.csv
hefthint_1024x512	9740324	9740325	9740326	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x512.merge.csv
@collect_hefthint_1024x512	-	-	9740327	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x512.merge_all.csv
hefthint_1024x64	9740328	9740329	9740330	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x64.merge.csv
@collect_hefthint_1024x64	-	-	9740331	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/hefthint_1024x64.merge_all.csv
ianus_1024x1024	9740332	9740333	9740334	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x1024.merge.csv
@collect_ianus_1024x1024	-	-	9740335	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x1024.merge_all.csv
ianus_1024x128	9740336	9740337	9740338	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x128.merge.csv
@collect_ianus_1024x128	-	-	9740339	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x128.merge_all.csv
ianus_1024x256	9740340	9740341	9740342	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x256.merge.csv
@collect_ianus_1024x256	-	-	9740343	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x256.merge_all.csv
ianus_1024x512	9740344	9740345	9740346	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x512.merge.csv
@collect_ianus_1024x512	-	-	9740347	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x512.merge_all.csv
ianus_1024x64	9740348	9740349	9740350	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x64.merge.csv
@collect_ianus_1024x64	-	-	9740351	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/ianus_1024x64.merge_all.csv
pd_1024x1024	9740352	9740353	9740354	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x1024.merge.csv
@collect_pd_1024x1024	-	-	9740355	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x1024.merge_all.csv
pd_1024x128	9740356	9740357	9740358	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x128.merge.csv
@collect_pd_1024x128	-	-	9740359	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x128.merge_all.csv
pd_1024x256	9740360	9740361	9740362	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x256.merge.csv
@collect_pd_1024x256	-	-	9740363	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x256.merge_all.csv
pd_1024x512	9740364	9740365	9740366	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x512.merge.csv
@collect_pd_1024x512	-	-	9740367	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x512.merge_all.csv
pd_1024x64	9740368	9740369	9740370	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x64.merge.csv
@collect_pd_1024x64	-	-	9740371	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/pd_1024x64.merge_all.csv
weights_on_pim_1024x1024	9740372	9740373	9740374	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x1024.merge.csv
@collect_weights_on_pim_1024x1024	-	-	9740375	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x1024.merge_all.csv
weights_on_pim_1024x128	9740376	9740377	9740378	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x128.merge.csv
@collect_weights_on_pim_1024x128	-	-	9740379	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x128.merge_all.csv
weights_on_pim_1024x256	9740380	9740381	9740382	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x256.merge.csv
@collect_weights_on_pim_1024x256	-	-	9740383	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x256.merge_all.csv
weights_on_pim_1024x512	9740384	9740385	9740386	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x512.merge.csv
@collect_weights_on_pim_1024x512	-	-	9740387	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x512.merge_all.csv
weights_on_pim_1024x64	9740388	9740389	9740390	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x64.merge.csv
@collect_weights_on_pim_1024x64	-	-	9740391	/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b32_s64/weights_on_pim_1024x64.merge_all.csv
