schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
heft_prefill-1024xdecode_512_ops_trace.csv,4096,2,64,0.2,0.5296055053710864,9.300712388816308,9.830317894187395,2.461611863272965,13.841689156070268,16.303301019343234,-1.9320063579018787,-4.5409767672539605,-6.472983125155839,9.828272764587398,0.16156672,0.011796479987013744,0.0,0.0020451296000000003,0.4005126953124928,0.0,0.4005126953124928,0.4005126953124928,0.0,0.0,0.0,0.0,0.0,3.523519999999989e-05,0
