schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments,merge_csv,prefix_combo,prefill_len,meta_decode_stride,batch,schedule_csv,debug_txt
ianus_prefill-1024xdecode_64_ops_trace.csv,4096,2,64,0.2,0.5296808715820241,0.9713299054621772,1.5010107770442014,0.6270902192485382,0.3459816725087973,0.9730718917573355,-0.0974093476665141,0.62534823295338,0.5279388852868658,1.032537056493752,0.4510100600312416,0.0012833576562492,0.0,0.1063521385192077,0.4005126953124928,0.3621215820312415,0.7626342773437343,0.4005126953124928,0.0,0.0,0.0,0.3621215820312415,0.0,0.003321933746336,0,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b1_s64/ianus_1024x64.merge.csv,ianus_1024x64,1024,64,1,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/algorithms/output/experiment_1gpu_2aim/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b1_s64/algo_ianus/ianus_prefill-1024xdecode_64_ops_trace.csv,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st64/llama_7b_bf16_b1_s64/ianus_1024x64.merge.debug.txt
