phase,t_start,t_end,makespan,IDLE,NPU_only,PIM_only,COMM_only,NPU+PIM,NPU+COMM,PIM+COMM,NPU+PIM+COMM,ACTIVE_any,decode_multiplier
prefill,0.0,162.76522137931588,162.76522137931588,0.0,126.87441840503979,0.0,0.010019015687189992,34.55397554786878,1.1077632705463243,0.0,0.21848787590701416,162.7646641150491,1.0
decode,0.0,487.39809672401987,487.39809672401987,0.0,0.06569492470365591,33.95236277475129,0.05109152105421974,105.3068145196079,4.709233758433794,76.31019597425161,276.0613496386267,496.4567431114292,63.01538461538462
