schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
facil_prefill-1024xdecode_256_ops_trace.csv,4096,2,64,0.2,0.555777307128899,1.9237667595058299,2.4795440666347286,1.5460559879588434,6.645642451919415,8.191698439878259,-0.9902786808299444,-4.721875692413585,-5.71215437324353,2.1673468593597343,0.7531680648749952,0.07033841000000138,0.0,0.0009179104000000002,0.4005126953124927,0.3112792968749952,0.7117919921874879,0.4005126953124927,0.0,0.0,0.0,0.3112792968749952,0.0,1.7622399999999975e-05,0
