phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,GPU0,npu,NAIVE,0.0,0.0001925703124999,0.0001925703124999,0,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001925703124999,0.0001925703124999,1.3921811630083663e-05,-0.00017864850086981633,0.07229469303629496,0
prefill,L0_Q_s0,Q,GPU0,npu,NAIVE,0.0001925703124999,0.002180778143909,0.001988207831409,1,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_K_s0,K,GPU0,npu,NAIVE,0.002180778143909,0.004168985975318,0.001988207831409,2,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_V_s0,V,GPU0,npu,NAIVE,0.004168985975318,0.0061571938067271,0.001988207831409,3,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_Q_s1,Q,GPU0,npu,NAIVE,0.0061571938067271,0.0081454016381361,0.001988207831409,4,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_K_s1,K,GPU0,npu,NAIVE,0.0081454016381361,0.0101336094695451,0.001988207831409,5,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_V_s1,V,GPU0,npu,NAIVE,0.0101336094695451,0.0121218173009542,0.001988207831409,6,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.007923202887818,0.007984642887818,6.143999999999941e-05,7,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,6.143999999999941e-05,6.143999999999941e-05,6.143999999999941e-05,0.0,1.0,0
prefill,L0_QK_s0,QK,GPU0,npu,NAIVE,0.0121218173009542,0.0123711345239035,0.0002493172229493,8,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781155e-05,-0.00023129291084751885,0.07229469303629495,0
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.009998398200318,0.010059838200318,6.143999999999941e-05,9,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,6.143999999999941e-05,6.143999999999941e-05,6.143999999999941e-05,0.0,1.0,0
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.0138878263820451,0.0139492663820451,6.143999999999941e-05,10,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,6.143999999999941e-05,6.143999999999941e-05,6.143999999999941e-05,0.0,1.0,0
prefill,L0_QK_s1,QK,GPU0,npu,NAIVE,0.0123711345239035,0.0126204517468529,0.0002493172229493,11,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781155e-05,-0.00023129291084751885,0.07229469303629495,0
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.0159630216945451,0.0160244616945451,6.143999999999941e-05,12,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,6.143999999999941e-05,6.143999999999941e-05,6.143999999999941e-05,0.0,1.0,0
prefill,L0_Softmax_s0,Softmax,GPU0,npu,NAIVE,0.0126204517468529,0.012864830790432,0.0002443790435791,13,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002443790435791,0.0002443790435791,1.7667307940054385e-05,-0.0002267117356390456,0.07229469303629497,0
prefill,L0_Softmax_s1,Softmax,GPU0,npu,NAIVE,0.012864830790432,0.0131092098340111,0.0002443790435791,14,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002443790435791,0.0002443790435791,1.7667307940054385e-05,-0.0002267117356390456,0.07229469303629497,0
prefill,L0_SV_s0,SV,GPU0,npu,NAIVE,0.0131092098340111,0.0133585270569605,0.0002493172229493,15,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781155e-05,-0.00023129291084751885,0.07229469303629495,0
prefill,L0_SV_s1,SV,GPU0,npu,NAIVE,0.0133585270569605,0.0136078442799099,0.0002493172229493,16,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781155e-05,-0.00023129291084751885,0.07229469303629495,0
prefill,L0_O_s0,O,GPU0,npu,NAIVE,0.0136078442799099,0.0155960521113189,0.001988207831409,17,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_O_s1,O,GPU0,npu,NAIVE,0.0155960521113189,0.017584259942728,0.001988207831409,18,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407132,-0.0018444709565449285,0.07229469303629496,0
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.017584259942728,0.017584259942728,0.0,19,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L0_Add1,Add,GPU0,npu,NAIVE,0.017584259942728,0.017781065411478,0.0001968054687499,20,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001968054687499,0.0001968054687499,1.4227990951138161e-05,-0.00018257747779876183,0.07229469303629496,0
prefill,L0_LN2,LN,GPU0,npu,NAIVE,0.017781065411478,0.017973635723978,0.0001925703125,21,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001925703125,0.0001925703125,1.3921811630090895e-05,-0.0001786485008699091,0.07229469303629496,0
prefill,L0_FFN_W1_s0,FFN_W1,GPU0,npu,NAIVE,0.017973635723978,0.0229123878045979,0.0049387520806199,22,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049387520806199,0.0049387520806199,0.0003570455656507787,-0.004581706514969121,0.07229469303629496,0
prefill,L0_FFN_W3_s0,FFN_W3,GPU0,npu,NAIVE,0.0229123878045979,0.0278481398852179,0.0049357520806199,23,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049357520806199,0.0049357520806199,0.0003568286815716699,-0.004578923399048231,0.07229469303629496,0
prefill,L0_FFN_W1_s1,FFN_W1,GPU0,npu,NAIVE,0.0278481398852179,0.0327868919658379,0.0049387520806199,24,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049387520806199,0.0049387520806199,0.0003570455656507787,-0.004581706514969121,0.07229469303629496,0
prefill,L0_FFN_W3_s1,FFN_W3,GPU0,npu,NAIVE,0.0327868919658379,0.0377226440464579,0.0049357520806199,25,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049357520806199,0.0049357520806199,0.0003568286815716699,-0.004578923399048231,0.07229469303629496,0
prefill,L0_SwiGLU_s0,SwiGLU,GPU0,npu,NAIVE,0.0377226440464579,0.0379828920200907,0.0002602479736328,26,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002602479736328,0.0002602479736328,1.881454736710106e-05,-0.00024143342626569894,0.07229469303629496,0
prefill,L0_SwiGLU_s1,SwiGLU,GPU0,npu,NAIVE,0.0379828920200907,0.0382431399937235,0.0002602479736328,27,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002602479736328,0.0002602479736328,1.881454736710106e-05,-0.00024143342626569894,0.07229469303629496,0
prefill,L0_FFN_W2_s0,FFN_W2,GPU0,npu,NAIVE,0.0382431399937235,0.0431802920743435,0.0049371520806199,28,-1,0,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049371520806199,0.0049371520806199,0.00035692989414192063,-0.004580222186477979,0.07229469303629496,0
prefill,L0_FFN_W2_s1,FFN_W2,GPU0,npu,NAIVE,0.0431802920743435,0.0481174441549635,0.0049371520806199,29,-1,0,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049371520806199,0.0049371520806199,0.00035692989414192063,-0.004580222186477979,0.07229469303629496,0
prefill,L0_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.0481174441549635,0.0481174441549635,0.0,30,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L0_Add2,Add,GPU0,npu,NAIVE,0.0481174441549635,0.0483142496237135,0.0001968054687499,31,-1,0,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001968054687499,0.0001968054687499,1.4227990951138161e-05,-0.00018257747779876183,0.07229469303629496,0
prefill,L1_LN,LN,GPU0,npu,NAIVE,0.0483142496237135,0.0485068199362135,0.0001925703125,32,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001925703125,0.0001925703125,1.392181163009081e-05,-0.0001786485008699092,0.07229469303629453,0
prefill,L1_Q_s0,Q,GPU0,npu,NAIVE,0.0485068199362135,0.0504950277676225,0.001988207831409,33,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_K_s0,K,GPU0,npu,NAIVE,0.0504950277676225,0.0524832355990316,0.001988207831409,34,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_V_s0,V,GPU0,npu,NAIVE,0.0524832355990316,0.0544714434304406,0.001988207831409,35,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_Q_s1,Q,GPU0,npu,NAIVE,0.0544714434304406,0.0564596512618496,0.001988207831409,36,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_K_s1,K,GPU0,npu,NAIVE,0.0564596512618496,0.0584478590932587,0.001988207831409,37,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_V_s1,V,GPU0,npu,NAIVE,0.0584478590932587,0.0604360669246677,0.001988207831409,38,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_K_write_s0,K_write,PIM0,pim,NAIVE,0.0562374525115316,0.0562988925115316,6.144000000000288e-05,39,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,6.144000000000288e-05,6.144000000000288e-05,6.144000000000288e-05,0.0,1.0,0
prefill,L1_QK_s0,QK,GPU0,npu,NAIVE,0.0604360669246677,0.0606853841476171,0.0002493172229493,40,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781047e-05,-0.00023129291084751896,0.07229469303629452,0
prefill,L1_V_write_s0,V_write,PIM0,pim,NAIVE,0.0583126478240316,0.0583740878240316,6.144000000000288e-05,41,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,6.144000000000288e-05,6.144000000000288e-05,6.144000000000288e-05,0.0,1.0,0
prefill,L1_K_write_s1,K_write,PIM1,pim,NAIVE,0.0622020760057587,0.0622635160057587,6.144000000000288e-05,42,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,6.144000000000288e-05,6.144000000000288e-05,6.144000000000288e-05,0.0,1.0,0
prefill,L1_QK_s1,QK,GPU0,npu,NAIVE,0.0606853841476171,0.0609347013705665,0.0002493172229493,43,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781047e-05,-0.00023129291084751896,0.07229469303629452,0
prefill,L1_V_write_s1,V_write,PIM1,pim,NAIVE,0.0642772713182587,0.0643387113182587,6.143999999999594e-05,44,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,6.143999999999594e-05,6.143999999999594e-05,6.143999999999594e-05,0.0,1.0,0
prefill,L1_Softmax_s0,Softmax,GPU0,npu,NAIVE,0.0609347013705665,0.0611790804141456,0.0002443790435791,45,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002443790435791,0.0002443790435791,1.7667307940054277e-05,-0.0002267117356390457,0.07229469303629453,0
prefill,L1_Softmax_s1,Softmax,GPU0,npu,NAIVE,0.0611790804141456,0.0614234594577247,0.0002443790435791,46,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002443790435791,0.0002443790435791,1.7667307940054277e-05,-0.0002267117356390457,0.07229469303629453,0
prefill,L1_SV_s0,SV,GPU0,npu,NAIVE,0.0614234594577247,0.0616727766806741,0.0002493172229493,47,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781047e-05,-0.00023129291084751896,0.07229469303629452,0
prefill,L1_SV_s1,SV,GPU0,npu,NAIVE,0.0616727766806741,0.0619220939036235,0.0002493172229493,48,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002493172229493,0.0002493172229493,1.8024312101781047e-05,-0.00023129291084751896,0.07229469303629452,0
prefill,L1_O_s0,O,GPU0,npu,NAIVE,0.0619220939036235,0.0639103017350325,0.001988207831409,49,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_O_s1,O,GPU0,npu,NAIVE,0.0639103017350325,0.0658985095664415,0.001988207831409,50,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
prefill,L1_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.0658985095664415,0.0658985095664415,0.0,51,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L1_Add1,Add,GPU0,npu,NAIVE,0.0658985095664415,0.0660953150351915,0.00019680546875,52,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.00019680546875,0.00019680546875,1.4227990951145305e-05,-0.0001825774777988547,0.07229469303629453,0
prefill,L1_LN2,LN,GPU0,npu,NAIVE,0.0660953150351915,0.0662878853476915,0.0001925703125,53,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001925703125,0.0001925703125,1.392181163009081e-05,-0.0001786485008699092,0.07229469303629453,0
prefill,L1_FFN_W1_s0,FFN_W1,GPU0,npu,NAIVE,0.0662878853476915,0.0712266374283115,0.0049387520806199,54,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049387520806199,0.0049387520806199,0.0003570455656507765,-0.004581706514969123,0.07229469303629452,0
prefill,L1_FFN_W3_s0,FFN_W3,GPU0,npu,NAIVE,0.0712266374283115,0.0761623895089315,0.0049357520806199,55,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049357520806199,0.0049357520806199,0.00035682868157166765,-0.004578923399048232,0.07229469303629452,0
prefill,L1_FFN_W1_s1,FFN_W1,GPU0,npu,NAIVE,0.0761623895089315,0.0811011415895515,0.0049387520806199,56,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049387520806199,0.0049387520806199,0.0003570455656507765,-0.004581706514969123,0.07229469303629452,0
prefill,L1_FFN_W3_s1,FFN_W3,GPU0,npu,NAIVE,0.0811011415895515,0.0860368936701715,0.0049357520806199,57,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049357520806199,0.0049357520806199,0.00035682868157166765,-0.004578923399048232,0.07229469303629452,0
prefill,L1_SwiGLU_s0,SwiGLU,GPU0,npu,NAIVE,0.0860368936701715,0.0862971416438043,0.0002602479736328,58,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002602479736328,0.0002602479736328,1.8814547367100945e-05,-0.00024143342626569905,0.07229469303629452,0
prefill,L1_SwiGLU_s1,SwiGLU,GPU0,npu,NAIVE,0.0862971416438043,0.0865573896174372,0.0002602479736328,59,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0002602479736328,0.0002602479736328,1.8814547367100945e-05,-0.00024143342626569905,0.07229469303629452,0
prefill,L1_FFN_W2_s0,FFN_W2,GPU0,npu,NAIVE,0.0865573896174372,0.0914945416980572,0.0049371520806199,60,-1,1,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049371520806199,0.0049371520806199,0.00035692989414191846,-0.004580222186477982,0.07229469303629452,0
prefill,L1_FFN_W2_s1,FFN_W2,GPU0,npu,NAIVE,0.0914945416980572,0.0964316937786771,0.0049371520806199,61,-1,1,1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0049371520806199,0.0049371520806199,0.00035692989414191846,-0.004580222186477982,0.07229469303629452,0
prefill,L1_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.0964316937786771,0.0964316937786771,0.0,62,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L1_Add2,Add,GPU0,npu,NAIVE,0.0964316937786771,0.0966284992474272,0.00019680546875,63,-1,1,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.00019680546875,0.00019680546875,1.4227990951145305e-05,-0.0001825774777988547,0.07229469303629453,0
prefill,L2_LN,LN,GPU0,npu,NAIVE,0.0966284992474272,0.0968210695599272,0.0001925703125,64,-1,2,-1,ianus_prefill-1024xdecode_512_ops_trace.csv,0.0001925703125,0.0001925703125,1.392181163009081e-05,-0.0001786485008699092,0.07229469303629453,0
prefill,L2_Q_s0,Q,GPU0,npu,NAIVE,0.0968210695599272,0.0988092773913362,0.001988207831409,65,-1,2,0,ianus_prefill-1024xdecode_512_ops_trace.csv,0.001988207831409,0.001988207831409,0.00014373687486407045,-0.0018444709565449294,0.07229469303629452,0
