schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
ianus_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.4021376734259454,0.4597403925505286,0.861878065976474,0.5108875733514056,0.3353882892958375,0.8462758626472431,-0.10874989992546014,0.1243521032546911,0.015602203329230901,0.4403901785150419,0.44635700403124157,0.0010683176562507185,0.0,0.013383388519287118,0.4005126953124927,0.36212158203124156,0.7626342773437342,0.4005126953124927,0.0,0.0,0.0,0.36212158203124156,0.0,0.00041666030883789017,0
