schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
weights_on_pim_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.6111126313124929,0.1320667450385743,0.7431793763510672,0.5383081497110174,0.007722840427891953,0.5460309901389093,0.07280448160147557,0.12434390461068234,0.1971483862121579,0.009602030018418565,0.716412599312493,0.00311279296875,0.0,0.026766777038574236,0.4005126953124928,0.0,0.4005126953124928,0.0,0.4005126953124928,0.0,0.0,0.0,0.0,0.0008333206176757803,0
