schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
hefthint_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.6131971113124928,0.11749544480000003,0.7306925561124928,0.533911676217796,0.006044716001376571,0.5399563922191726,0.07928543509469677,0.11145072879862346,0.19073616389332027,0.0005584294306826734,0.7306659353124928,0.00311279296875,0.0,2.6620800000000018e-05,0.4005126953124928,0.0,0.4005126953124928,0.0,0.4005126953124928,0.0,0.0,0.0,0.0,8.288000000000009e-07,0
