schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
facil_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.4021376734259454,0.40203436567499523,0.8041720391009406,0.5108875733514056,0.2471731197448861,0.7580606930962916,-0.10874989992546014,0.15486124593010914,0.046111346004648945,0.41439289397235407,0.40200774487499524,0.0010683176562507185,0.0,2.6620800000000018e-05,0.4005126953124927,0.3112792968749952,0.7117919921874879,0.4005126953124927,0.0,0.0,0.0,0.3112792968749952,0.0,8.288000000000009e-07,0
