schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.4867621673124928,0.0432947168,0.5300568841124927,0.535576101484539,0.02237615039848251,0.5579522518830216,-0.04881393417204627,0.020918566401517492,-0.02789536777052881,0.2971161161736009,0.262330068,0.001556396484375,0.0,2.6620800000000018e-05,0.4005126953124928,0.0,0.4005126953124928,0.2677001953124928,0.1328125,0.0,0.0,0.0,0.0,8.288000000000009e-07,0
