schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
heft_prefill-128xdecode_64_ops_trace.csv,4096,2,64,0.2,0.48386629531249276,0.052675783930016366,0.5365420792425091,0.3546813575240528,0.02209563997024583,0.3767769974942986,0.12918493778843998,0.030580143959770538,0.15976508174821047,0.33176663892947467,0.24761028343749758,0.0001535999999369153,0.0,2.6620800000000018e-05,0.40051269531249273,0.0,0.40051269531249273,0.2780761718749951,0.1224365234374976,0.0,0.0,0.0,0.0,8.288000000000009e-07,0
