phase,node_id,op,device,device_type,mode,start,end,duration
prefill,L0_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0,0.000228882,0.000228882
prefill,L0_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.000228882,0.000284638,5.58E-05
prefill,L0_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.000284638,0.00029229,7.65E-06
prefill,L0_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.00029229,0.000299942,7.65E-06
prefill,L0_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.000299942,0.000355698,5.58E-05
prefill,L0_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.000355698,0.00036335,7.65E-06
prefill,L0_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.00036335,0.000371001,7.65E-06
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.000426173,0.000433853,7.68E-06
prefill,L0_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.000371001,0.000886209,0.000515208
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.000560057,0.000567737,7.68E-06
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.000497233,0.000504913,7.68E-06
prefill,L0_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.000886209,0.001401417,0.000515208
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.000631117,0.000638797,7.68E-06
prefill,L0_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.001401417,0.002317391,0.000915974
prefill,L0_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.002317391,0.003233366,0.000915974
prefill,L0_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.003233366,0.003748573,0.000515208
prefill,L0_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.003748573,0.004263781,0.000515208
prefill,L0_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.004263781,0.004319444,5.57E-05
prefill,L0_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.004319444,0.004375107,5.57E-05
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.004375107,0.004375107,0
prefill,L0_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.004375107,0.00471843,0.000343323
prefill,L0_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.00471843,0.004947312,0.000228882
prefill,L0_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.004947312,0.005216548,0.000269236
prefill,L0_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.005216548,0.005485783,0.000269236
prefill,L0_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.005485783,0.005755019,0.000269236
prefill,L0_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.005755019,0.006024255,0.000269236
prefill,L0_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.006024255,0.007025613,0.001001358
prefill,L0_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.007025613,0.008026971,0.001001358
prefill,L0_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.008026971,0.008286815,0.000259844
prefill,L0_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.008286815,0.008546659,0.000259844
prefill,L0_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.008546659,0.008546659,0
prefill,L0_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.008546659,0.008889982,0.000343323
prefill,L1_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.008889982,0.009118863,0.000228882
prefill,L1_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.009118863,0.00917462,5.58E-05
prefill,L1_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.00917462,0.009182272,7.65E-06
prefill,L1_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.009182272,0.009189923,7.65E-06
prefill,L1_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.009189923,0.00924568,5.58E-05
prefill,L1_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.00924568,0.009253331,7.65E-06
prefill,L1_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.009253331,0.009260983,7.65E-06
prefill,L1_K_write_s0,K_write,PIM0,pim,NAIVE,0.009316155,0.009323835,7.68E-06
prefill,L1_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.009260983,0.009776191,0.000515208
prefill,L1_V_write_s0,V_write,PIM0,pim,NAIVE,0.009450039,0.009457719,7.68E-06
prefill,L1_K_write_s1,K_write,PIM1,pim,NAIVE,0.009387215,0.009394895,7.68E-06
prefill,L1_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.009776191,0.010291398,0.000515208
prefill,L1_V_write_s1,V_write,PIM1,pim,NAIVE,0.009521098,0.009528778,7.68E-06
prefill,L1_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.010291398,0.011207373,0.000915974
prefill,L1_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.011207373,0.012123347,0.000915974
prefill,L1_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.012123347,0.012638555,0.000515208
prefill,L1_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.012638555,0.013153762,0.000515208
prefill,L1_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.013153762,0.013209426,5.57E-05
prefill,L1_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.013209426,0.013265089,5.57E-05
prefill,L1_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.013265089,0.013265089,0
prefill,L1_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.013265089,0.013608411,0.000343323
prefill,L1_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.013608411,0.013837293,0.000228882
prefill,L1_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.013837293,0.014106529,0.000269236
prefill,L1_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.014106529,0.014375765,0.000269236
prefill,L1_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.014375765,0.014645001,0.000269236
prefill,L1_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.014645001,0.014914237,0.000269236
prefill,L1_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.014914237,0.015915595,0.001001358
prefill,L1_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.015915595,0.016916953,0.001001358
prefill,L1_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.016916953,0.017176797,0.000259844
prefill,L1_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.017176797,0.01743664,0.000259844
prefill,L1_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.01743664,0.01743664,0
prefill,L1_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.01743664,0.017779963,0.000343323
prefill,L2_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.017779963,0.018008845,0.000228882
prefill,L2_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.018008845,0.018064601,5.58E-05
prefill,L2_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.018064601,0.018072253,7.65E-06
prefill,L2_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.018072253,0.018079905,7.65E-06
prefill,L2_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.018079905,0.018135661,5.58E-05
prefill,L2_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.018135661,0.018143313,7.65E-06
prefill,L2_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.018143313,0.018150965,7.65E-06
prefill,L2_K_write_s0,K_write,PIM0,pim,NAIVE,0.018206137,0.018213817,7.68E-06
prefill,L2_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.018150965,0.018666172,0.000515208
prefill,L2_V_write_s0,V_write,PIM0,pim,NAIVE,0.01834002,0.0183477,7.68E-06
prefill,L2_K_write_s1,K_write,PIM1,pim,NAIVE,0.018277196,0.018284876,7.68E-06
prefill,L2_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.018666172,0.01918138,0.000515208
prefill,L2_V_write_s1,V_write,PIM1,pim,NAIVE,0.01841108,0.01841876,7.68E-06
prefill,L2_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.01918138,0.020097354,0.000915974
prefill,L2_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.020097354,0.021013329,0.000915974
prefill,L2_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.021013329,0.021528536,0.000515208
prefill,L2_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.021528536,0.022043744,0.000515208
prefill,L2_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.022043744,0.022099407,5.57E-05
prefill,L2_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.022099407,0.02215507,5.57E-05
prefill,L2_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.02215507,0.02215507,0
prefill,L2_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.02215507,0.022498393,0.000343323
prefill,L2_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.022498393,0.022727275,0.000228882
prefill,L2_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.022727275,0.022996511,0.000269236
prefill,L2_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.022996511,0.023265747,0.000269236
prefill,L2_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.023265747,0.023534982,0.000269236
prefill,L2_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.023534982,0.023804218,0.000269236
prefill,L2_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.023804218,0.024805576,0.001001358
prefill,L2_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.024805576,0.025806934,0.001001358
prefill,L2_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.025806934,0.026066778,0.000259844
prefill,L2_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.026066778,0.026326622,0.000259844
prefill,L2_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.026326622,0.026326622,0
prefill,L2_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.026326622,0.026669945,0.000343323
prefill,L3_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.026669945,0.026898827,0.000228882
prefill,L3_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.026898827,0.026954583,5.58E-05
prefill,L3_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.026954583,0.026962235,7.65E-06
prefill,L3_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.026962235,0.026969886,7.65E-06
prefill,L3_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.026969886,0.027025643,5.58E-05
prefill,L3_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.027025643,0.027033295,7.65E-06
prefill,L3_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.027033295,0.027040946,7.65E-06
prefill,L3_K_write_s0,K_write,PIM0,pim,NAIVE,0.027096118,0.027103798,7.68E-06
prefill,L3_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.027040946,0.027556154,0.000515208
prefill,L3_V_write_s0,V_write,PIM0,pim,NAIVE,0.027230002,0.027237682,7.68E-06
prefill,L3_K_write_s1,K_write,PIM1,pim,NAIVE,0.027167178,0.027174858,7.68E-06
prefill,L3_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.027556154,0.028071362,0.000515208
prefill,L3_V_write_s1,V_write,PIM1,pim,NAIVE,0.027301062,0.027308742,7.68E-06
prefill,L3_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.028071362,0.028987336,0.000915974
prefill,L3_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.028987336,0.02990331,0.000915974
prefill,L3_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.02990331,0.030418518,0.000515208
prefill,L3_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.030418518,0.030933726,0.000515208
prefill,L3_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.030933726,0.030989389,5.57E-05
prefill,L3_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.030989389,0.031045052,5.57E-05
prefill,L3_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.031045052,0.031045052,0
prefill,L3_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.031045052,0.031388375,0.000343323
prefill,L3_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.031388375,0.031617256,0.000228882
prefill,L3_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.031617256,0.031886492,0.000269236
prefill,L3_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.031886492,0.032155728,0.000269236
prefill,L3_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.032155728,0.032424964,0.000269236
prefill,L3_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.032424964,0.0326942,0.000269236
prefill,L3_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.0326942,0.033695558,0.001001358
prefill,L3_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.033695558,0.034696916,0.001001358
prefill,L3_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.034696916,0.03495676,0.000259844
prefill,L3_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.03495676,0.035216604,0.000259844
prefill,L3_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.035216604,0.035216604,0
prefill,L3_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.035216604,0.035559926,0.000343323
prefill,L4_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.035559926,0.035788808,0.000228882
prefill,L4_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.035788808,0.035844565,5.58E-05
prefill,L4_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.035844565,0.035852216,7.65E-06
prefill,L4_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.035852216,0.035859868,7.65E-06
prefill,L4_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.035859868,0.035915624,5.58E-05
prefill,L4_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.035915624,0.035923276,7.65E-06
prefill,L4_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.035923276,0.035930928,7.65E-06
prefill,L4_K_write_s0,K_write,PIM0,pim,NAIVE,0.0359861,0.03599378,7.68E-06
prefill,L4_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.035930928,0.036446135,0.000515208
prefill,L4_V_write_s0,V_write,PIM0,pim,NAIVE,0.036119983,0.036127663,7.68E-06
prefill,L4_K_write_s1,K_write,PIM1,pim,NAIVE,0.03605716,0.03606484,7.68E-06
prefill,L4_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.036446135,0.036961343,0.000515208
prefill,L4_V_write_s1,V_write,PIM1,pim,NAIVE,0.036191043,0.036198723,7.68E-06
prefill,L4_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.036961343,0.037877318,0.000915974
prefill,L4_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.037877318,0.038793292,0.000915974
prefill,L4_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.038793292,0.0393085,0.000515208
prefill,L4_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.0393085,0.039823707,0.000515208
prefill,L4_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.039823707,0.03987937,5.57E-05
prefill,L4_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.03987937,0.039935033,5.57E-05
prefill,L4_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.039935033,0.039935033,0
prefill,L4_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.039935033,0.040278356,0.000343323
prefill,L4_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.040278356,0.040507238,0.000228882
prefill,L4_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.040507238,0.040776474,0.000269236
prefill,L4_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.040776474,0.04104571,0.000269236
prefill,L4_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.04104571,0.041314946,0.000269236
prefill,L4_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.041314946,0.041584181,0.000269236
prefill,L4_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.041584181,0.042585539,0.001001358
prefill,L4_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.042585539,0.043586898,0.001001358
prefill,L4_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.043586898,0.043846741,0.000259844
prefill,L4_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.043846741,0.044106585,0.000259844
prefill,L4_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.044106585,0.044106585,0
prefill,L4_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.044106585,0.044449908,0.000343323
prefill,L5_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.044449908,0.04467879,0.000228882
prefill,L5_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.04467879,0.044734546,5.58E-05
prefill,L5_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.044734546,0.044742198,7.65E-06
prefill,L5_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.044742198,0.04474985,7.65E-06
prefill,L5_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.04474985,0.044805606,5.58E-05
prefill,L5_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.044805606,0.044813258,7.65E-06
prefill,L5_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.044813258,0.044820909,7.65E-06
prefill,L5_K_write_s0,K_write,PIM0,pim,NAIVE,0.044876081,0.044883761,7.68E-06
prefill,L5_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.044820909,0.045336117,0.000515208
prefill,L5_V_write_s0,V_write,PIM0,pim,NAIVE,0.045009965,0.045017645,7.68E-06
prefill,L5_K_write_s1,K_write,PIM1,pim,NAIVE,0.044947141,0.044954821,7.68E-06
prefill,L5_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.045336117,0.045851325,0.000515208
prefill,L5_V_write_s1,V_write,PIM1,pim,NAIVE,0.045081025,0.045088705,7.68E-06
prefill,L5_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.045851325,0.046767299,0.000915974
prefill,L5_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.046767299,0.047683273,0.000915974
prefill,L5_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.047683273,0.048198481,0.000515208
prefill,L5_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.048198481,0.048713689,0.000515208
prefill,L5_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.048713689,0.048769352,5.57E-05
prefill,L5_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.048769352,0.048825015,5.57E-05
prefill,L5_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.048825015,0.048825015,0
prefill,L5_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.048825015,0.049168338,0.000343323
prefill,L5_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.049168338,0.04939722,0.000228882
prefill,L5_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.04939722,0.049666455,0.000269236
prefill,L5_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.049666455,0.049935691,0.000269236
prefill,L5_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.049935691,0.050204927,0.000269236
prefill,L5_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.050204927,0.050474163,0.000269236
prefill,L5_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.050474163,0.051475521,0.001001358
prefill,L5_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.051475521,0.052476879,0.001001358
prefill,L5_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.052476879,0.052736723,0.000259844
prefill,L5_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.052736723,0.052996567,0.000259844
prefill,L5_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.052996567,0.052996567,0
prefill,L5_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.052996567,0.05333989,0.000343323
prefill,L6_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.05333989,0.053568771,0.000228882
prefill,L6_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.053568771,0.053624528,5.58E-05
prefill,L6_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.053624528,0.053632179,7.65E-06
prefill,L6_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.053632179,0.053639831,7.65E-06
prefill,L6_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.053639831,0.053695588,5.58E-05
prefill,L6_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.053695588,0.053703239,7.65E-06
prefill,L6_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.053703239,0.053710891,7.65E-06
prefill,L6_K_write_s0,K_write,PIM0,pim,NAIVE,0.053766063,0.053773743,7.68E-06
prefill,L6_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.053710891,0.054226099,0.000515208
prefill,L6_V_write_s0,V_write,PIM0,pim,NAIVE,0.053899947,0.053907627,7.68E-06
prefill,L6_K_write_s1,K_write,PIM1,pim,NAIVE,0.053837123,0.053844803,7.68E-06
prefill,L6_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.054226099,0.054741306,0.000515208
prefill,L6_V_write_s1,V_write,PIM1,pim,NAIVE,0.053971006,0.053978686,7.68E-06
prefill,L6_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.054741306,0.055657281,0.000915974
prefill,L6_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.055657281,0.056573255,0.000915974
prefill,L6_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.056573255,0.057088463,0.000515208
prefill,L6_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.057088463,0.05760367,0.000515208
prefill,L6_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.05760367,0.057659333,5.57E-05
prefill,L6_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.057659333,0.057714997,5.57E-05
prefill,L6_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.057714997,0.057714997,0
prefill,L6_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.057714997,0.058058319,0.000343323
prefill,L6_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.058058319,0.058287201,0.000228882
prefill,L6_FFN_W1_s0,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.058287201,0.058556437,0.000269236
prefill,L6_FFN_W3_s0,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.058556437,0.058825673,0.000269236
prefill,L6_FFN_W1_s1,FFN_W1,Ascend_910B_NPU0,npu,NAIVE,0.058825673,0.059094909,0.000269236
prefill,L6_FFN_W3_s1,FFN_W3,Ascend_910B_NPU0,npu,NAIVE,0.059094909,0.059364145,0.000269236
prefill,L6_SwiGLU_s0,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.059364145,0.060365503,0.001001358
prefill,L6_SwiGLU_s1,SwiGLU,Ascend_910B_NPU0,npu,NAIVE,0.060365503,0.061366861,0.001001358
prefill,L6_FFN_W2_s0,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.061366861,0.061626705,0.000259844
prefill,L6_FFN_W2_s1,FFN_W2,Ascend_910B_NPU0,npu,NAIVE,0.061626705,0.061886548,0.000259844
prefill,L6_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.061886548,0.061886548,0
prefill,L6_Add2,Add,Ascend_910B_NPU0,npu,NAIVE,0.061886548,0.062229871,0.000343323
prefill,L7_LN,LN,Ascend_910B_NPU0,npu,NAIVE,0.062229871,0.062458753,0.000228882
prefill,L7_Q_s0,Q,Ascend_910B_NPU0,npu,NAIVE,0.062458753,0.062514509,5.58E-05
prefill,L7_K_s0,K,Ascend_910B_NPU0,npu,NAIVE,0.062514509,0.062522161,7.65E-06
prefill,L7_V_s0,V,Ascend_910B_NPU0,npu,NAIVE,0.062522161,0.062529813,7.65E-06
prefill,L7_Q_s1,Q,Ascend_910B_NPU0,npu,NAIVE,0.062529813,0.062585569,5.58E-05
prefill,L7_K_s1,K,Ascend_910B_NPU0,npu,NAIVE,0.062585569,0.062593221,7.65E-06
prefill,L7_V_s1,V,Ascend_910B_NPU0,npu,NAIVE,0.062593221,0.062600873,7.65E-06
prefill,L7_K_write_s0,K_write,PIM0,pim,NAIVE,0.062656045,0.062663725,7.68E-06
prefill,L7_QK_s0,QK,Ascend_910B_NPU0,npu,NAIVE,0.062600873,0.06311608,0.000515208
prefill,L7_V_write_s0,V_write,PIM0,pim,NAIVE,0.062789928,0.062797608,7.68E-06
prefill,L7_K_write_s1,K_write,PIM1,pim,NAIVE,0.062727104,0.062734784,7.68E-06
prefill,L7_QK_s1,QK,Ascend_910B_NPU0,npu,NAIVE,0.06311608,0.063631288,0.000515208
prefill,L7_V_write_s1,V_write,PIM1,pim,NAIVE,0.062860988,0.062868668,7.68E-06
prefill,L7_Softmax_s0,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.063631288,0.064547262,0.000915974
prefill,L7_Softmax_s1,Softmax,Ascend_910B_NPU0,npu,NAIVE,0.064547262,0.065463237,0.000915974
prefill,L7_SV_s0,SV,Ascend_910B_NPU0,npu,NAIVE,0.065463237,0.065978444,0.000515208
prefill,L7_SV_s1,SV,Ascend_910B_NPU0,npu,NAIVE,0.065978444,0.066493652,0.000515208
prefill,L7_O_s0,O,Ascend_910B_NPU0,npu,NAIVE,0.066493652,0.066549315,5.57E-05
prefill,L7_O_s1,O,Ascend_910B_NPU0,npu,NAIVE,0.066549315,0.066604978,5.57E-05
prefill,L7_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.066604978,0.066604978,0
prefill,L7_Add1,Add,Ascend_910B_NPU0,npu,NAIVE,0.066604978,0.066948301,0.000343323
prefill,L7_LN2,LN,Ascend_910B_NPU0,npu,NAIVE,0.066948301,0.067177183,0.000228882
