phase,t_start,t_end,makespan,IDLE,NPU_only,PIM_only,COMM_only,NPU+PIM,NPU+COMM,PIM+COMM,NPU+PIM+COMM,ACTIVE_any,decode_multiplier
prefill,0.0,774.116734322235,774.116734322235,0.0,1.6990730688119682,760.2953573972876,0.1674442544556995,11.417895372016954,0.13897751546391124,0.29302881079832427,0.07175584484898412,774.0835322636834,1.0
decode,0.0,1153.6830511108528,1153.6830511108528,0.0,2.5748029731787168,724.319176817886,222.18322599434222,0.9182641067900337,24.379159201151477,168.88915539121686,18.58938469325121,1161.8531691778167,63.01538461538462
