phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,GPU0,npu,NAIVE,0.0,7.245205211639404e-05,7.245205211639404e-05,0,-1,0,-1,facil_prefill-262xdecode_128_ops_trace.csv,7.245205211639404e-05,7.245205211639404e-05,5.850809167064667e-06,-6.660124294932936e-05,0.08075422291235253,0
prefill,L0_Q_s0,Q,GPU0,npu,NAIVE,7.245205211639404e-05,0.0007904350812574,0.000717983029141,1,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_K_s0,K,GPU0,npu,NAIVE,0.0007904350812574,0.0015084181103985,0.000717983029141,2,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_V_s0,V,GPU0,npu,NAIVE,0.0015084181103985,0.0022264011395396,0.000717983029141,3,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_Q_s1,Q,GPU0,npu,NAIVE,0.0022264011395396,0.0029443841686807,0.000717983029141,4,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_K_s1,K,GPU0,npu,NAIVE,0.0029443841686807,0.0036623671978218,0.000717983029141,5,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_V_s1,V,GPU0,npu,NAIVE,0.0036623671978218,0.0043803502269628,0.000717983029141,6,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,0.000717983029141,0.000717983029141,5.798016158253841e-05,-0.0006600028675584616,0.08075422291235253,0
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.0015697317963772,0.0015707217963772,9.899999999999753e-07,7,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,9.899999999999753e-07,9.899999999999753e-07,9.899999999999753e-07,0.0,1.0,0
prefill,L0_QK_s0,QK,GPU0,npu,NAIVE,0.0043803502269628,0.0043864808632391,6.130636276220972e-06,8,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,6.130636276220972e-06,6.130636276220972e-06,4.950747684445032e-07,-5.635561507776469e-06,0.08075422291235251,0
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.0022877148255183,0.0022887048255183,9.90000000000192e-07,9,-1,0,0,facil_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.0037236808838005,0.0037246708838005,9.90000000000192e-07,10,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_QK_s1,QK,GPU0,npu,NAIVE,0.0043864808632391,0.0043926114995153,6.130636276220972e-06,11,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,6.130636276220972e-06,6.130636276220972e-06,4.950747684445032e-07,-5.635561507776469e-06,0.08075422291235251,0
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.0044416639129415,0.0044426539129415,9.90000000000192e-07,12,-1,0,1,facil_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
