schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments,merge_csv,prefix_combo,prefill_len,meta_decode_stride,schedule_csv,debug_txt
heft_prefill-128xdecode_128_ops_trace.csv,4096,2,12,0.2,0.5371239913124926,0.9342657505550293,1.4713897418675217,0.3609085365457785,0.7694749956296292,1.1303835321754077,0.176215454766714,0.1647907549253999,0.341006209692114,1.150161321258541,0.4945119316562463,0.004150390625,0.0,7.63104e-05,0.4005126953124925,0.0,0.4005126953124925,0.2002563476562462,0.2002563476562464,0.0,0.0,0.0,0.0,7.036800000000007e-06,0,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x128.merge.csv,heft_128x128,128,12,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/algorithms/output/experiment_1gpu_2aim/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/algo_heft/heft_prefill-128xdecode_128_ops_trace.csv,/lustre/home/2501111916/workspace/XPUPIM_0226_gpupim_parameter/TriForm/verify/hw_hardware_1gpu_2aim/st12/llama_7b_bf16_b1_s12/heft_128x128.merge.debug.txt
