schedule,dim,shards,decode_stride,non_overlap,prefill_time_s,decode_time_s,total_time_s,trace_prefill_s,trace_decode_s,trace_total_s,delta_prefill_s,delta_decode_s,delta_total_s,gpu_busy_s,pim_busy_s,schedule_comm_s,schedule_other_s,comm_added_s,weight_load_prefill_s,weight_load_decode_s,weight_load_total_s,weight_load_prefill_gpu_s,weight_load_prefill_pim_s,weight_load_prefill_unknown_s,weight_load_decode_gpu_s,weight_load_decode_pim_s,weight_load_decode_unknown_s,comm_kv_load_added_s,missing_segments
weights_on_pim_prefill-262xdecode_67_ops_trace.csv,4096,2,12,0.2,0.8315844393124929,0.6173446151733398,1.4489290544858329,0.7831575843901238,0.5260253264958265,1.3091829108859503,0.04842685492236909,0.09131928867751338,0.13974614359988258,0.5647171600341797,0.941820343312493,0.005333900451660156,0.0,0.06298542022705078,0.4005126953124928,0.0,0.4005126953124928,0.0,0.4005126953124928,0.0,0.0,0.0,0.0,0.006533622741699208,0
